date,water_level,temperature,precipitation,wind_speed
1958-11,52.24520833333333,5.77640298,18.6000011,7.37619716
1958-12,56.98409090909092,3.1466694438709677,82.60000314999999,11.994085348387097
1959-01,57.50625,-0.6511799958064516,61.5000007,10.679502012903226
1959-02,69.03530303030303,4.145961382214286,14.90000075,12.707680521428571
1959-03,64.09142857142857,6.226440935483871,60.899999,13.600883545161292
1959-04,74.23333333333333,7.7141113699999995,89.80000199,13.169528216666667
1959-05,75.2815625,11.840150900000001,31.2000003,10.886659358064515
1959-06,67.6428125,13.604041583333332,77.4000022,13.164700043333333
1959-07,67.986,15.340486806451613,92.39999975,11.75807228064516
1959-08,65.248125,16.042435612903226,18.09999965,11.939078774193549
1959-09,69.08933333333334,13.497167333333334,28.099998600000003,8.33139605
1959-10,66.19583333333334,11.535647977419353,109.1999994,14.645429416129033
1959-11,63.7640625,6.370708425,93.80000275,14.374928953333333
1959-12,66.43166666666667,4.927852164516129,135.7999992,16.700566632258063
1960-01,69.58297619047619,2.5753656659032256,115.8999999,11.921974903225808
1960-02,66.40178571428571,2.214867832413793,78.39999754,13.862138803448277
1960-03,59.70964285714285,5.015553669354839,34.00000015,15.701096838709677
1960-04,60.42188888888889,8.09723605,64.4999998,13.571568986666668
1960-05,53.14966666666667,11.514747729032258,43.000001000000005,12.038280622580645
1960-06,56.14523809523809,14.72334705,54.6000017,13.094437113333333
1960-07,52.63066666666667,13.607825274193548,145.7000082,12.332384041935484
1960-08,50.1425,13.609102677419354,100.00000029,9.926990261290323
1960-09,67.45466666666667,11.777097666666666,60.9000012,11.328716126666666
1960-10,69.45239583333333,9.268779603225807,61.09999755,12.295534561290323
1960-11,78.2053125,5.76626396,136.40000225,14.408002553333334
1960-12,77.49107843137256,2.513806491451613,114.39999800000001,12.28744467096774
1961-01,79.13677083333333,1.8447205516129033,96.10000365,14.005326361290322
1961-02,75.94107142857142,5.863148677142857,78.9999972,17.051940189285713
1961-03,74.46708333333333,7.191226138709678,49.6999993,16.115558496774195
1961-04,72.06375,8.777791836666667,109.40000244000001,11.15010474
1961-05,71.34458333333333,9.677381996774194,52.80000065,11.495078529032257
1961-06,70.67190476190476,12.365014016666667,50.199998900000004,14.041497679999999
1961-07,68.44861111111112,13.518175064516129,85.39999759,12.849541338709678
1961-08,64.83749999999999,13.444653403225805,119.70000534,14.848664622580646
1961-09,67.64489583333334,13.480222683333333,79.30000005,13.828226746666667
1961-10,60.75333333333334,9.564680264516129,132.0999999,16.76525140967742
1961-11,63.851547619047615,5.45140277,56.1000011,12.649841503333333
1961-12,62.912549019607845,1.5208629074838709,75.3000004,11.311700429032259
1962-01,71.15802380952381,3.2585645812580646,136.4000044,17.338430448387097
1962-02,68.17666666666666,3.52758340375,67.79999895,19.222533571428574
1962-03,72.6725,1.2332285354838708,38.399998939999996,10.698955641935484
1962-04,69.5571875,6.3698751,105.70000399999999,13.09606882
1962-05,61.14259259259259,9.028121016129033,86.60000229,14.064057764516129
1962-06,66.9781111111111,12.484041626666665,44.49999945,14.049054923333333
1962-07,63.117444444444445,13.295661693548386,66.30000084,11.599817674193549
1962-08,64.69166666666666,12.805204596774194,118.60000104,16.139378532258064
1962-09,62.67988095238095,11.226402666666667,108.00000245,12.843669123333335
1962-10,61.13188888888889,9.304599558064517,42.700001,12.451679716129032
1962-11,68.38489583333333,3.522305717,49.4,11.60096693
1962-12,66.28188888888889,1.6537258882967742,58.10000255,14.059993106451612
1963-01,54.545833333333334,-3.0832364541935484,27.99999879,11.507278719354838
1963-02,54.81,-3.2230862009642856,25.8999995,11.588602117857144
1963-03,64.83230392156862,4.073887182580645,112.3999984,14.47398765483871
1963-04,62.91617647058824,6.903277846666667,88.89999725,14.326473086666669
1963-05,64.04922222222223,8.977986625806452,82.0999977,15.409524470967742
1963-06,63.150294117647064,13.25834785,100.8999973,13.368580633333332
1963-07,55.83222222222222,13.861387435483872,69.89999999999999,11.140876145161291
1963-08,53.29333333333334,12.852247532258064,129.4999938,11.882049438709677
1963-09,49.798611111111114,11.0858475,68.50000334,13.406404326666665
1963-10,51.47158333333333,9.977986622580646,62.800000950000005,15.635117474193548
1963-11,61.2771052631579,6.49668063,165.40000364,14.944638573333332
1963-12,63.68780701754386,1.9437795341935482,13.299999549999999,12.78061705483871
1964-01,51.50208333333333,3.389948954193548,35.9999973,11.926992741935482
1964-02,52.22731481481482,2.8444654055517242,24.29999965,14.286622848275861
1964-03,44.275675925925924,3.400096839677419,57.200002250000004,13.069073551612904
1964-04,48.979026315789476,7.5443890300000005,70.89999745,14.56841997
1964-05,49.98070175438596,11.515150790322581,84.19999745,16.28997890322581
1964-06,43.89991666666667,12.339666483333334,71.50000245,14.237364636666666
1964-07,47.59494444444445,13.974694096774193,63.49999955,14.221492725806453
1964-08,41.72156862745098,13.614545838709677,81.60000384,12.146005164516128
1964-09,41.7864705882353,12.486611266666667,73.2000006,15.33260759
1964-10,38.869019607843136,8.208094077419355,78.99999468,10.069989322580644
1964-11,36.67329365079365,6.250986189,69.20000239,13.920900569999999
1964-12,38.30452380952381,2.355069905483871,155.2000014,14.042736038709677
1965-01,43.7428947368421,1.532758040967742,136.2999975,15.08661255483871
1965-02,44.87511111111111,1.719994102357143,20.1000014,10.170959225
1965-03,40.02512745098039,3.552986684516129,64.99999989999999,13.462727764516128
1965-04,43.38931909090909,6.52529178,95.4000008,13.25963272
1965-05,44.885090909090906,10.222543125806451,104.099998,12.500592816129032
1965-06,44.1197,13.228069549999999,103.4000016,13.396645026666667
1965-07,43.09928571428571,12.555607258064516,109.09999775,10.52259481612903
1965-08,39.25024318181818,13.190083661290322,92.999996,13.189312629032258
1965-09,39.389250555555556,11.262722283333334,149.8000024,12.099627166666666
1965-10,39.548434782608695,10.113403632258064,65.1000015,12.388633032258063
1965-11,41.65185,2.385638987,107.6000017,14.613947596666666
1965-12,47.12947826086957,2.277180135483871,110.5000042,13.044250438709678
1966-01,48.43157575757576,1.9669651477419356,42.400001,12.951662009677419
1966-02,50.280325,2.934651839392857,101.9999975,16.702892325
1966-03,50.92590476190476,5.285177561290323,69.9000035,16.89830498387097
1966-04,46.3507619047619,4.876402768666667,110.39999824,15.91186975
1966-05,46.979230158730154,9.947542951612903,89.1999998,12.556083322580646
1966-06,47.91990740740741,14.0300833,104.39999729,11.974978773333333
1966-07,43.21531818181818,13.45117222580645,64.50000115,11.60844576451613
1966-08,43.14661111111111,13.195527,106.29999839,12.04447416451613
1966-09,44.57735294117647,12.840083499999999,68.8000024,12.12551635
1966-10,40.24463636363637,8.465889964516128,86.70000123999999,10.573413825806451
1966-11,43.82472222222222,4.087305358666667,75.69999905,14.70444638
1966-12,43.434714285714286,3.58685760967742,131.3999986,15.61870329032258
1967-01,45.137,3.4794652112903224,52.4999992,13.286054512903226
1967-02,48.113,4.245961396428571,140.8000001,18.14006834642857
1967-03,52.606904761904765,5.407354977419354,90.80000055,22.937709451612903
1967-04,52.77283333333334,6.6343197599999995,49.40000005,15.67954059
1967-05,46.144780701754385,8.553457074193549,141.4000042,14.06005166451613
1967-06,42.572341269841274,13.3578616,54.200000949999996,11.917739253333334
1967-07,42.42435606060606,14.352113338709676,82.30000324,13.384738016129031
1967-08,44.189861111111114,13.852180096774193,121.0000123,10.904144770967742
1967-09,39.86323529411764,12.144042116666666,105.49999989999999,12.346593546666666
1967-10,36.85559523809523,8.934035322580646,218.6000022,19.019181645161293
1967-11,43.865394736842106,4.55056954,54.899997199999994,11.530854883333335
1967-12,47.938863636363635,3.202045822580645,56.799999650000004,13.995194074193549
1968-01,46.84616666666666,2.8831613841935484,97.39999655,15.082870448387098
1968-02,48.015775,-0.8983504848275862,55.5999966,8.679797762068965
1968-03,44.64798412698413,4.661454256451613,141.39999774999998,17.244226648387098
1968-04,40.33303333333333,6.856402811166666,86.4999999,12.398660040000001
1968-05,42.24174074074074,8.533295864516129,103.2000004,10.485247741935485
1968-06,40.09144696969697,13.52084745,93.29999645,10.158178476666667
1968-07,42.72105882352941,13.675634612903227,110.39999965,9.026234616129033
1968-08,46.85240350877193,13.87986835483871,61.300000000000004,11.271580632258065
1968-09,41.85578947368421,12.55841665,182.6999933,12.387433743333334
1968-10,50.95720454545455,11.252650583870967,120.50000455,14.191774387096775
1968-11,48.950850877192984,5.433138908999999,67.60000335,14.606091183333332
1968-12,44.76477272727273,2.1239543848387097,60.300005600000006,11.720824516129031
1969-01,49.129799999999996,4.33759685167742,80.90000049,13.289278077419354
1969-02,48.76286842105263,-0.6297826288214285,42.900003,14.135238025000001
1969-03,52.442675438596495,2.0024489806451613,54.699997440000004,13.72658133548387
1969-04,43.40276315789474,5.61904158,78.40000225,12.640801790000001
1969-05,39.945454545454545,9.690285077419354,118.5000007,10.756333451612901
1969-06,53.021,12.8911252,70.3999986,10.871579800000001
1969-07,39.47222222222222,14.59472066129032,52.70000194,13.380675170967741
1969-08,49.76365740740741,15.135378967741936,69.4000008,10.975697480645161
1969-09,37.37313492063492,12.857166986666666,51.400002,13.103067683333334
1969-10,38.90863636363636,12.131145100000001,31.69999795,15.12479435483871
1969-11,40.873977272727274,3.091889026,148.80000185,14.439056823333335
1969-12,37.602619047619044,2.345190872580645,75.1000013,11.63866810967742
1970-01,41.83238636363637,2.663067271935484,80.99999875,13.006121396774192
1970-02,44.746421568627454,1.2196220157142859,88.79999839999999,15.027418075
1970-03,45.93980158730159,2.589814556129032,61.8999994,14.292880203225806
1970-04,48.389761904761905,4.803972308666667,102.89999639999999,14.87646104
1970-05,47.23886363636363,11.208699258064517,23.40000034,14.722150977419355
1970-06,41.24916666666667,14.974319750000001,62.3000007,12.153123296666667
1970-07,41.962738095238095,13.287731290322581,84.6999977,15.366425332258064
1970-08,41.87047619047619,14.839008322580645,88.8000009,11.516166232258064
1970-09,39.423833333333334,12.770777933333333,112.1999989,14.300000696666666
1970-10,33.90784090909091,9.531481161290323,145.1000034,15.827010258064515
1970-11,39.753708333333336,5.938694477666667,147.1999998,15.218213546666668
1970-12,42.26547619047619,3.451911319903226,44.69999985,12.881568822580645
1971-01,60.779953703703704,3.9768441838709676,64.9999976,13.176074567741935
1971-02,59.43416666666667,3.9486398310714286,67.69999819,12.501344267857144
1971-03,60.34064102564102,3.8943171890322583,89.59999884,12.005841061290322
1971-04,60.44838541666667,6.990152753333334,43.9000034,11.425634226666666
1971-05,55.163625,10.513134487096773,50.8999988,11.469339203225806
1971-06,55.219375,11.061055716666665,68.7999988,12.550605016666667
1971-07,52.15333333333333,15.353793306451614,103.10000125,8.654708703225808
1971-08,56.09067708333333,13.943511112903227,108.6999973,11.37604513548387
1971-09,47.568333333333335,13.002514016666668,39.50000085,10.049435840000001
1971-10,49.432303921568625,10.565621232258065,80.1000043,16.028079306451612
1971-11,51.84814705882353,4.978347278499999,91.7999992,14.7239702
1971-12,47.496541666666666,6.75755665483871,36.20000125,17.238901125806454
1972-01,48.25090625,2.8611854993870964,106.3,14.88086990967742
1972-02,55.99186666666667,3.4609167068965516,62.800001099999996,13.37620505862069
1972-03,56.28598958333333,5.144518922580645,69.30000225,13.38971103548387
1972-04,57.21119607843137,6.9797362099999996,103.69999584,14.0806864
1972-05,54.14209803921568,9.390352335483872,102.9999995,15.443098193548387
1972-06,53.251000000000005,10.543347433333334,98.0000063,13.3270112
1972-07,52.88463333333333,14.428659048387097,87.6000036,8.884434612903227
1972-08,51.205416666666665,13.25937106451613,61.60000095,11.174031238709679
1972-09,48.015392156862745,10.746472133333333,26.200002400000002,8.743549453333333
1972-10,50.25649508403361,9.819989393548386,34.8000003,11.942049790322582
1972-11,51.000069999999994,4.8756389432,111.8999979,14.696020836666666
1972-12,53.440457719298244,5.451911264516129,116.39999660000001,15.419224806451613
1973-01,40.674083796296294,3.8044651161290326,75.1000025,12.299039474193549
1973-02,43.81399122807017,2.8947708965,45.50000054,14.133281471428571
1973-03,39.72193518518519,5.070392651612903,38.19999924,12.261321151612902
1973-04,41.62583333333333,5.158416678666667,81.7999997,13.72841653
1973-05,38.07898289473684,9.770056748387097,89.00000168,14.209056374193548
1973-06,41.229083333333335,13.539944666666665,44.49999965,12.425330486666667
1973-07,38.55339814814815,14.580070048387096,88.9000007,9.908690541935483
1973-08,34.33448333333333,14.307422064516128,103.5000054,11.723772441935484
1973-09,42.48904761904762,12.389597593333333,62.59999965,11.641400393333333
1973-10,35.35485833333333,8.063201774193548,63.70000615,10.772962661290322
1973-11,31.10786185185185,4.5802917569999995,58.29999824,14.564023899999999
1973-12,35.477930350877195,3.93598407516129,83.99999959,16.293259761290322
1974-01,37.23980952380953,5.17261024032258,164.2000019,20.987569032258065
1974-02,44.2577,4.383982128571429,105.49999964,14.236165975
1974-03,47.68090151515151,4.559774308064516,52.5000006,12.847364922580645
1974-04,54.13121212121212,7.12043056,18.0000015,9.68340072
1974-05,52.22397916666666,9.8275162,54.899999199999996,13.519268277419355
1974-06,51.82775757575757,12.3009865,77.29999965,12.26124382
1974-07,48.67344202898551,12.961656129032257,104.8000064,14.055247967741936
1974-08,45.79605072463768,13.381884709677418,89.5999981,12.30995195483871
1974-09,54.29388888888889,10.23688905,143.8999943,13.705345450000001
1974-10,62.89216666666666,6.309303890322581,56.59999835,12.520564858064516
1974-11,62.612101449275364,5.223069438066667,127.599996,14.885566390000001
1974-12,67.53823412698414,6.508766272903226,137.5999963,22.811539
1975-01,62.422673611111115,5.294586054838709,159.900004,20.27244166451613
1975-02,72.79871212121212,3.900202542857143,42.69999674,10.442344496428571
1975-03,62.637681159420296,3.4603791638709676,55.900000399999996,13.014006400000001
1975-04,64.82846969696969,6.880222336666666,82.3999977,13.044784973333332
1975-05,67.7051388888889,8.3228122,60.6999975,11.175865403225806
1975-06,61.31310606060606,13.43529211,38.8000014,11.180193973333333
1975-07,63.19375362318841,15.324693370967742,82.799998,11.289738496774193
1975-08,60.80296066252588,17.02093043548387,84.6000008,8.828835977419356
1975-09,59.341772727272726,11.434458549999999,131.1000049,14.545819166666666
1975-10,59.62518518518519,8.98739515483871,49.8000012,12.451304219354839
1975-11,59.56384615384616,5.051680638333334,61.7000001,12.956889186666666
1975-12,54.83829545454545,4.644115656129032,48.90000198,13.904609006451613
1976-01,53.08927083333333,4.380607585806452,94.90000380000001,20.20736819032258
1976-02,63.22606944444445,4.051721218275862,56.900001,14.903239948275862
1976-03,59.396956521739135,3.714075329677419,74.7999977,16.056016674193547
1976-04,59.32253571428572,6.71862527,53.200000939999995,13.555241943333334
1976-05,60.613913043478256,10.080137193548389,114.00000444,13.055213593548388
1976-06,55.71021739130435,14.525083616666667,38.5000006,11.5080054
1976-07,43.826147600000006,16.410042967741933,52.49999875,10.807938316129032
1976-08,49.13500826086956,15.821938741935483,19.20000045,8.820116122580645
1976-09,49.49473020833333,11.700986163333333,141.2999995,13.596890786666668
1976-10,49.47333853333333,9.353860235483872,140.5999974,13.357795196774195
1976-11,62.89016000000001,4.878972375333333,82.00000265,12.141476543333333
1976-12,62.42614102564103,0.2645457677419355,58.8000009,10.041980970967742
1977-01,62.66496666666667,1.1678387258064518,97.4000001,12.822827293548388
1977-02,79.77356060606061,3.0024346421428576,108.2000018,13.035331767857143
1977-03,75.68190972222222,5.656145296774193,106.3999998,17.072330187096775
1977-04,73.18855379188712,5.655222316666666,96.39999709,17.284380066666664
1977-05,72.1432,8.758967777419354,67.9000058,10.749863838709679
1977-06,64.84514583333333,11.662930716666667,64.699999,12.087457989999999
1977-07,67.07714666666666,14.641696596774192,50.0000009,11.50122620967742
